grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmt
842.0,842.0,842.0,842.0,1.0,1.0,3.0,200.0,32290.0,32290.0,464600.0,2998.58,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2016-04-13,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,449200.0
1167.0,1167.0,1167.0,1167.0,2.0,2.0,5.0,400.0,47121.0,47121.0,678000.0,4375.84,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2021-02-08,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,757000.0
896.0,896.0,896.0,896.0,1.0,1.0,3.0,200.0,33402.0,33402.0,480600.0,3176.84,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-03-01,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,284900.0
1587.0,1587.0,784.0,1587.0,2.0,3.0,7.0,400.0,54300.0,54300.0,781300.0,5042.52,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2015-10-15,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,580000.0
776.0,776.0,776.0,776.0,1.0,1.0,3.0,200.0,30052.0,30052.0,432400.0,2790.74,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2023-07-25,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,510000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,5.0,260.0,19119.0,26180.0,376700.0,2506.18,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2010-07-27,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,220000.0
2110.0,1648.0,972.0,1648.0,1.0,3.0,6.0,462.0,22928.0,50798.0,730900.0,4717.3,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-05-27,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,442000.0
5223.0,3027.0,3027.0,3027.0,2.0,5.0,11.0,776.0,117267.0,149529.0,2151500.0,14637.94,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2012-05-04,EXCELLENT,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,600000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,5.0,260.0,20065.0,27126.0,390300.0,2594.02,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2010-03-08,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,225000.0
6421.0,4819.0,4819.0,4819.0,3.0,4.0,13.0,1602.0,19585.0,112562.0,1619600.0,10832.52,6.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2013-09-20,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,267000.0
1916.0,1168.0,780.0,1168.0,2.0,3.0,7.0,440.0,26723.0,36668.0,527600.0,3480.14,3.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2020-08-19,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,600000.0
1206.0,1206.0,1206.0,1206.0,1.0,1.0,3.0,400.0,41172.0,41172.0,592400.0,3823.4,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2020-09-28,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,671000.0
1495.0,1180.0,1180.0,1180.0,1.0,3.0,6.0,315.0,21802.0,37266.0,536200.0,3469.14,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2016-07-15,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,439000.0
1723.0,1723.0,1723.0,1723.0,2.0,2.0,5.0,400.0,67568.0,67568.0,972200.0,6274.64,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,BRICK VENEER,2015-01-16,VERY GOOD,MASONRY,MASONRY,"Garage, Basement",MISCELLANEOUS,782000.0
1003.0,1003.0,1003.0,1003.0,2.0,2.0,4.0,190.0,31970.0,31970.0,460000.0,2968.86,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2016-01-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,430000.0
1151.0,1151.0,1151.0,1151.0,1.0,2.0,5.0,190.0,42089.0,42089.0,605600.0,3908.56,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2015-06-04,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,365000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,4.0,260.0,20336.0,27397.0,394200.0,2544.2,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,ELECTRIC,CENTRAL,MARBLECRETE,2016-05-31,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,388800.0
1008.0,1008.0,504.0,1008.0,1.0,2.0,4.0,495.44229852169764,26389.0,26389.0,379700.0,2525.58,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2013-05-31,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,189500.0
1638.0,1638.0,1638.0,1638.0,2.0,3.0,6.0,400.0,57852.0,57852.0,832400.0,5447.36,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2022-08-02,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,864000.0
1376.0,1376.0,1376.0,1376.0,2.0,2.0,5.0,400.0,51555.0,51555.0,741800.0,4142.2,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-03-29,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,490900.0
916.0,916.0,916.0,916.0,1.0,1.0,3.0,200.0,33103.0,33103.0,476300.0,3074.08,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-03-29,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,279900.0
972.0,972.0,972.0,972.0,1.0,1.0,2.0,200.0,34924.0,34924.0,502500.0,3243.18,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2013-11-01,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,322500.0
1328.0,1328.0,768.0,1328.0,2.0,2.0,5.0,200.0,46343.0,46343.0,666800.0,4303.6,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2019-10-07,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,600000.0
2327.0,1420.0,1420.0,1420.0,1.0,3.0,8.0,495.44229852169764,19071.0,34139.0,491200.0,3180.82,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-09-02,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,656500.0
1659.0,1659.0,1659.0,1659.0,1.0,3.0,7.0,624.0,17695.0,33395.0,480500.0,3112.22,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2014-06-10,AVERAGE,MASONRY,MASONRY,"Garage, Detached",CONVENTIONAL HOUSE,305000.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4292.7,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2014-12-03,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,398700.0
2592.0,1634.0,1054.0,1634.0,3.0,3.0,6.0,420.0,27501.0,56364.0,811000.0,5234.18,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2011-08-11,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,450000.0
3040.0,1487.0,1487.0,1487.0,2.0,5.0,9.0,528.0,12600.0,56183.0,808400.0,5292.38,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-08-09,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,437883.0
570.0,570.0,570.0,570.0,1.0,1.0,3.0,216.0,14359.0,14359.0,206600.0,1333.44,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2010-09-28,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,70000.0
848.0,848.0,848.0,848.0,1.0,1.0,3.0,200.0,31734.0,31734.0,456600.0,2946.94,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-04-12,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,279900.0
4732.0,2934.0,1494.0,2934.0,1.0,4.0,9.0,580.0,57045.0,89654.0,1289990.0,8789.78,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2012-04-05,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,740000.0
1052.0,1052.0,1052.0,1052.0,1.0,1.0,3.0,400.0,38023.0,38023.0,547100.0,3530.96,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-04-27,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,299000.0
637.0,637.0,637.0,637.0,1.0,1.0,4.0,495.44229852169764,16499.0,16499.0,237400.0,1532.16,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2017-10-13,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,256600.0
1044.0,1044.0,1044.0,1044.0,1.0,3.0,5.0,260.0,19530.0,29469.0,424000.0,2736.6,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2023-07-24,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,590000.0
6464.0,2824.0,2824.0,2824.0,2.0,4.0,8.0,864.0,46463.471712990344,25308.0,364150.0,2471.9,4.0,RESIDENTIAL (GENERAL/SINGLE),RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2018-01-10,VERY GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,100000.0
830.0,830.0,830.0,830.0,1.0,1.0,2.0,200.0,31935.0,31935.0,459500.0,3040.62,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2022-09-29,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,555000.0
895.0,895.0,895.0,895.0,1.0,1.0,3.0,200.0,33381.0,33381.0,480300.0,3099.9,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2013-05-01,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,301000.0
1362.0,1362.0,1362.0,1362.0,1.0,3.0,6.0,495.44229852169764,19085.0,45106.0,649000.0,4188.72,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-04-30,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,344500.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,4.0,260.0,18994.0,26055.0,374900.0,2494.58,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2010-04-29,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,220000.0
4272.0,2736.0,2736.0,2736.0,2.0,4.0,10.0,504.0,39643.0,78000.0,1122300.0,7243.4,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2018-07-31,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,1295000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,4.0,260.0,19196.0,26257.0,377800.0,2513.34,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2019-12-30,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,415000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,4.0,260.0,20273.0,27334.0,393300.0,2538.34,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,MARBLECRETE,2015-06-16,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,324000.0
968.0,968.0,968.0,968.0,1.0,2.0,5.0,260.0,18035.0,28335.0,407700.0,2631.3,1.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2013-04-16,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,234400.0
1044.0,1044.0,1044.0,1044.0,1.0,3.0,5.0,260.0,20593.0,30532.0,439300.0,2835.32,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2010-10-13,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,210000.0
1056.0,1056.0,528.0,1056.0,1.0,2.0,5.0,260.0,18994.0,26055.0,374900.0,2419.58,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,MARBLECRETE,2018-02-23,AVERAGE,FRAME,WOOD,Carport (Unspecified),CONVENTIONAL HOUSE,420000.0
1008.0,1008.0,504.0,1008.0,1.0,2.0,5.0,495.44229852169764,24881.0,24881.0,358000.0,2310.54,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2021-03-03,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,408000.0
1102.0,1102.0,532.0,1102.0,1.0,2.0,4.0,216.0,28273.0,28273.0,406800.0,2700.54,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2021-04-19,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,397000.0
1102.0,1102.0,532.0,1102.0,1.0,2.0,4.0,216.0,32179.0,32179.0,463000.0,3063.28,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,HOT WATER,EVAPORATIVE,MARBLECRETE,2021-06-07,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,410000.0
1102.0,1102.0,532.0,1102.0,1.0,2.0,4.0,216.0,24728.0,24728.0,355800.0,2296.34,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2019-01-03,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,350000.0
1102.0,1102.0,532.0,1102.0,1.0,2.0,4.0,216.0,26758.0,26758.0,385000.0,2559.86,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2006-08-29,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,138000.0
1102.0,1102.0,532.0,1102.0,1.0,2.0,4.0,216.0,28273.0,28273.0,406800.0,2625.54,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2016-08-12,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,300000.0
570.0,570.0,570.0,570.0,1.0,1.0,3.0,216.0,16666.0,16666.0,239800.0,1547.68,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2013-12-31,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,90000.0
814.0,814.0,814.0,814.0,1.0,1.0,4.0,200.0,30205.0,30205.0,434600.0,2879.96,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2022-12-08,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,450000.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4292.7,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2016-09-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,260839.0
612.0,612.0,612.0,612.0,1.0,1.0,3.0,200.0,24846.0,24846.0,357500.0,2382.3,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2011-01-05,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,187000.0
610.0,610.0,610.0,610.0,1.0,1.0,3.0,200.0,24798.0,24798.0,356800.0,2377.84,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2010-09-30,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,186604.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4292.7,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2011-11-28,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,299000.0
1530.0,1530.0,816.0,1530.0,2.0,2.0,5.0,200.0,50061.0,50061.0,720300.0,4723.86,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2019-11-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,620000.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4217.7,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2021-06-16,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,660000.0
1328.0,1328.0,768.0,1328.0,2.0,2.0,5.0,200.0,49074.0,49074.0,706100.0,4632.2,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2013-06-03,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,418300.0
792.0,792.0,792.0,792.0,1.0,1.0,3.0,200.0,29885.0,29885.0,430000.0,2850.24,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2023-01-30,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,469000.0
792.0,792.0,792.0,792.0,1.0,1.0,3.0,200.0,29885.0,29885.0,430000.0,2850.24,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2013-04-10,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,245000.0
663.0,663.0,663.0,663.0,1.0,1.0,3.0,180.0,19418.0,19418.0,279400.0,1803.24,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2010-11-05,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,163000.0
756.0,756.0,756.0,756.0,1.0,1.0,4.0,495.44229852169764,20864.0,20864.0,300200.0,1937.52,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2015-09-04,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,222500.0
3681.0,2053.0,1100.0,2053.0,3.0,4.0,9.0,528.0,20864.0,61223.0,880900.0,5685.42,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2011-07-13,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,545000.0
3061.0,2006.0,1110.0,2006.0,1.0,4.0,8.0,441.0,25798.0,61187.0,880400.0,5682.06,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2012-05-21,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,540000.0
2863.0,1213.0,1213.0,1213.0,1.0,3.0,5.0,525.0,16520.0,52007.0,748300.0,4184.18,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-05-04,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,491500.0
2452.0,1814.0,1814.0,1814.0,2.0,4.0,6.0,638.0,19808.0,49881.0,717700.0,4632.14,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,MARBLECRETE,2021-01-05,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,715000.0
3303.0,1358.0,1358.0,1358.0,2.0,4.0,8.0,529.0,16096.0,48643.0,699900.0,4517.18,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,BRICK VENEER,2017-12-15,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,625000.0
744.0,744.0,744.0,744.0,1.0,1.0,2.0,200.0,30726.0,30726.0,442100.0,2853.34,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2013-05-02,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,240000.0
845.0,845.0,845.0,845.0,1.0,1.0,3.0,200.0,34138.0,34138.0,491200.0,3170.2,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2016-07-11,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,475000.0
1317.0,1317.0,1317.0,1317.0,2.0,2.0,5.0,400.0,50332.0,50332.0,724200.0,4749.04,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-05-06,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,469900.0
751.0,751.0,751.0,751.0,1.0,1.0,2.0,200.0,30337.0,30337.0,436500.0,2817.22,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2010-05-07,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,259900.0
970.0,970.0,970.0,970.0,1.0,1.0,2.0,200.0,34152.0,34152.0,491400.0,3171.5,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2015-02-25,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,345000.0
934.0,934.0,934.0,934.0,1.0,1.0,3.0,200.0,28495.0,28495.0,410000.0,2721.16,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2022-10-26,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,552000.0
914.0,914.0,914.0,914.0,1.0,1.0,3.0,200.0,33770.0,33770.0,485900.0,3167.38,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2014-11-24,GOOD,TILT-UP CONCRETE,CONCRETE,"Garage, Basement",MISCELLANEOUS,320000.0
624.0,624.0,624.0,624.0,1.0,1.0,3.0,200.0,26688.0,26688.0,384000.0,2478.36,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,STUCCO,2015-08-14,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,300000.0
1323.0,1026.0,1026.0,1026.0,1.0,3.0,5.0,297.0,16409.0,42096.0,605700.0,3984.2,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2010-12-15,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,316700.0
1711.0,1183.0,1183.0,1183.0,1.0,3.0,6.0,528.0,19648.0,34792.0,500600.0,3241.04,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2010-09-21,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,269000.0
1280.0,1280.0,720.0,1280.0,2.0,2.0,5.0,200.0,45418.0,45418.0,653500.0,4259.88,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2022-06-06,GOOD,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,720000.0
1312.0,1312.0,1136.0,1312.0,2.0,2.0,4.0,420.0,34152.0,34152.0,491400.0,3171.5,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,BRICK VENEER,2019-03-28,GOOD,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,495000.0
2096.0,2664.0,1634.0,2664.0,2.0,4.0,9.0,366.0,23081.0,63141.0,908500.0,5293.12,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,CENTRAL,BRICK VENEER,2010-10-05,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,425359.0
993.0,993.0,637.0,993.0,1.0,2.0,6.0,495.44229852169764,25291.0,25291.0,363900.0,2423.62,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,STUCCO,2010-07-26,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,205100.0
2290.0,1850.0,1850.0,1850.0,1.0,3.0,6.0,440.0,23106.0,46708.0,672060.0,4595.12,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2016-08-16,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,6250000.0
